,Date,Team,TeamRank,TeamRating,Score,Opponent,OppRank,OppRating,RatingDiff,GameTo15VictoryMargin
68,2019-04-20,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=0)",North Dakota State,293.0,629.0,1310.0,14.999999999999998
69,2019-04-20,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=4)",Minnesota State-Mankato,181.0,1007.0,932.0,10.384615384615383
70,2019-04-20,Carleton College-CUT,7,1939,"Score(team_a=12, team_b=10)",Minnesota,16.0,1822.0,117.0,2.5
71,2019-04-27,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=5)",Wisconsin-Milwaukee,82.0,1344.0,595.0,9.23076923076923
72,2019-04-27,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=9)",Minnesota,16.0,1822.0,117.0,4.615384615384615
73,2019-04-27,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=5)",Marquette,112.0,1226.0,713.0,9.23076923076923
74,2019-04-27,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=3)",Northern Iowa,245.0,795.0,1144.0,11.538461538461537
75,2019-04-28,Carleton College-CUT,7,1939,"Score(team_a=13, team_b=5)",Minnesota-Duluth,124.0,1183.0,756.0,9.23076923076923
76,2019-04-28,Carleton College-CUT,7,1939,"Score(team_a=12, team_b=14)",Iowa State,32.0,1629.0,310.0,-2.142857142857143
77,2019-04-28,Carleton College-CUT,7,1939,"Score(team_a=15, team_b=10)",Wisconsin-Milwaukee,82.0,1344.0,595.0,5.0
78,2019-04-28,Carleton College-CUT,7,1939,"Score(team_a=11, team_b=13)",Wisconsin,13.0,1880.0,59.0,-2.3076923076923075
79,2019-04-13,Brigham Young,8,1924,"Score(team_a=13, team_b=5)",Montana State,95.0,1283.0,641.0,9.23076923076923
80,2019-04-13,Brigham Young,8,1924,"Score(team_a=13, team_b=6)",Idaho,217.0,874.0,1050.0,8.076923076923077
81,2019-04-13,Brigham Young,8,1924,"Score(team_a=13, team_b=6)",Montana,125.0,1182.0,742.0,8.076923076923077
82,2019-04-13,Brigham Young,8,1924,"Score(team_a=13, team_b=9)",Utah State,98.0,1264.0,660.0,4.615384615384615
83,2019-04-13,Ohio State,9,1907,"Score(team_a=13, team_b=6)",Cincinnati,75.0,1396.0,511.0,8.076923076923077
84,2019-04-13,Ohio State,9,1907,"Score(team_a=13, team_b=3)",Toledo,289.0,644.0,1263.0,11.538461538461537
85,2019-04-13,Ohio State,9,1907,"Score(team_a=13, team_b=3)",Miami (Ohio),212.0,889.0,1018.0,11.538461538461537
86,2019-04-13,Ohio State,9,1907,"Score(team_a=13, team_b=1)",Kent State,353.0,469.0,1438.0,13.846153846153845
87,2019-04-28,Ohio State,9,1907,"Score(team_a=15, team_b=5)",West Chester,200.0,938.0,969.0,10.0
88,2019-04-28,Ohio State,9,1907,"Score(team_a=15, team_b=8)",Cincinnati,75.0,1396.0,511.0,7.0
89,2019-04-28,Ohio State,9,1907,"Score(team_a=15, team_b=1)",Ohio,73.0,1403.0,504.0,14.0
91,2019-04-20,Massachusetts,10,1896,"Score(team_a=13, team_b=1)",Rhode Island,294.0,628.0,1268.0,13.846153846153845
92,2019-04-20,Massachusetts,10,1896,"Score(team_a=13, team_b=2)",New Hampshire,138.0,1147.0,749.0,12.692307692307692
94,2019-04-21,Massachusetts,10,1896,"Score(team_a=13, team_b=4)",Maine,178.0,1012.0,884.0,10.384615384615383
95,2019-04-21,Massachusetts,10,1896,"Score(team_a=13, team_b=4)",Vermont,44.0,1546.0,350.0,10.384615384615383
97,2019-04-21,Massachusetts,10,1896,"Score(team_a=0, team_b=0)",Vermont,44.0,1546.0,350.0,
98,2019-04-27,Massachusetts,10,1896,"Score(team_a=10, team_b=9)",Tufts,20.0,1779.0,117.0,1.5
99,2019-04-27,Massachusetts,10,1896,"Score(team_a=13, team_b=5)",Harvard,50.0,1499.0,397.0,9.23076923076923
100,2019-04-27,Massachusetts,10,1896,"Score(team_a=13, team_b=5)",Dartmouth,29.0,1644.0,252.0,9.23076923076923
102,2019-04-28,Massachusetts,10,1896,"Score(team_a=13, team_b=10)",New Hampshire,138.0,1147.0,749.0,3.4615384615384612
103,2019-04-28,Massachusetts,10,1896,"Score(team_a=13, team_b=14)",Northeastern,21.0,1720.0,176.0,-1.0714285714285714
104,2019-04-28,Massachusetts,10,1896,"Score(team_a=15, team_b=12)",Dartmouth,29.0,1644.0,252.0,3.0
105,2019-04-28,Massachusetts,10,1896,"Score(team_a=10, team_b=12)",Tufts,20.0,1779.0,117.0,-2.5
106,2019-04-13,North Carolina State,11,1895,"Score(team_a=11, team_b=7)",Duke,55.0,1479.0,416.0,5.454545454545454
107,2019-04-13,North Carolina State,11,1895,"Score(team_a=11, team_b=2)",Charleston,260.0,756.0,1139.0,12.272727272727272
108,2019-04-13,North Carolina State,11,1895,"Score(team_a=10, team_b=11)",North Carolina-Wilmington,28.0,1667.0,228.0,-1.3636363636363635
109,2019-04-13,North Carolina State,11,1895,"Score(team_a=11, team_b=3)",Clemson,150.0,1102.0,793.0,10.909090909090908
110,2019-04-13,North Carolina State,11,1895,"Score(team_a=11, team_b=1)",Wake Forest,348.0,483.0,1412.0,13.636363636363635
112,2019-04-27,North Carolina State,11,1895,"Score(team_a=11, team_b=13)",Virginia,45.0,1545.0,350.0,-2.3076923076923075
113,2019-04-27,North Carolina State,11,1895,"Score(team_a=13, team_b=7)",Appalachian State,87.0,1304.0,591.0,6.9230769230769225
114,2019-04-27,North Carolina State,11,1895,"Score(team_a=13, team_b=8)",Maryland,31.0,1630.0,265.0,5.769230769230768
115,2019-04-28,North Carolina State,11,1895,"Score(team_a=15, team_b=8)",North Carolina-Wilmington,28.0,1667.0,228.0,7.0
117,2019-04-28,North Carolina State,11,1895,"Score(team_a=14, team_b=9)",Maryland,31.0,1630.0,265.0,5.357142857142857
118,2019-04-13,Washington,12,1891,"Score(team_a=12, team_b=5)",British Columbia,58.0,1462.0,429.0,8.75
121,2019-04-13,Washington,12,1891,"Score(team_a=12, team_b=8)",Victoria,38.0,1583.0,308.0,5.0
123,2019-04-27,Washington,12,1891,"Score(team_a=11, team_b=9)",British Columbia,58.0,1462.0,429.0,2.727272727272727
124,2019-04-27,Washington,12,1891,"Score(team_a=13, team_b=8)",Victoria,38.0,1583.0,308.0,5.769230769230768
125,2019-04-27,Washington,12,1891,"Score(team_a=13, team_b=2)",Montana,125.0,1182.0,709.0,12.692307692307692
126,2019-04-27,Washington,12,1891,"Score(team_a=13, team_b=6)",Idaho,217.0,874.0,1017.0,8.076923076923077
127,2019-04-28,Washington,12,1891,"Score(team_a=13, team_b=9)",Utah,61.0,1444.0,447.0,4.615384615384615
128,2019-04-28,Washington,12,1891,"Score(team_a=14, team_b=10)",Oregon State,65.0,1427.0,464.0,4.285714285714286
130,2019-04-13,Wisconsin,13,1880,"Score(team_a=15, team_b=4)",Wisconsin-Eau Claire,226.0,855.0,1025.0,11.0
131,2019-04-13,Wisconsin,13,1880,"Score(team_a=15, team_b=2)",Wisconsin-Oshkosh,379.0,389.0,1491.0,13.0
132,2019-04-13,Wisconsin,13,1880,"Score(team_a=15, team_b=7)",Wisconsin-Milwaukee,82.0,1344.0,536.0,8.0
133,2019-04-14,Wisconsin,13,1880,"Score(team_a=15, team_b=5)",Wisconsin-Whitewater,123.0,1185.0,695.0,10.0
134,2019-04-27,Wisconsin,13,1880,"Score(team_a=13, team_b=6)",Iowa,80.0,1351.0,529.0,8.076923076923077
135,2019-04-27,Wisconsin,13,1880,"Score(team_a=13, team_b=8)",Iowa State,32.0,1629.0,251.0,5.769230769230768
136,2019-04-27,Wisconsin,13,1880,"Score(team_a=13, team_b=8)",Wisconsin-Whitewater,123.0,1185.0,695.0,5.769230769230768
137,2019-04-27,Wisconsin,13,1880,"Score(team_a=13, team_b=4)",Minnesota State-Mankato,181.0,1007.0,873.0,10.384615384615383
139,2019-04-28,Wisconsin,13,1880,"Score(team_a=12, team_b=15)",Minnesota,16.0,1822.0,58.0,-3.0
140,2019-04-28,Wisconsin,13,1880,"Score(team_a=15, team_b=8)",Iowa,80.0,1351.0,529.0,7.0
143,2019-04-13,Texas,14,1846,"Score(team_a=7, team_b=8)",Texas State,92.0,1287.0,559.0,-1.875
144,2019-04-13,Texas,14,1846,"Score(team_a=11, team_b=1)",Sam Houston State,437.0,99.0,1747.0,13.636363636363635
145,2019-04-14,Texas,14,1846,"Score(team_a=11, team_b=1)",Texas-Rio Grande Valley,328.0,541.0,1305.0,13.636363636363635
147,2019-04-14,Texas,14,1846,"Score(team_a=11, team_b=8)",Texas A&M,30.0,1638.0,208.0,4.090909090909091
148,2019-04-14,Texas,14,1846,"Score(team_a=11, team_b=8)",Texas State,92.0,1287.0,559.0,4.090909090909091
149,2019-04-27,Texas,14,1846,"Score(team_a=15, team_b=5)",Kansas State,166.0,1035.0,811.0,10.0
150,2019-04-27,Texas,14,1846,"Score(team_a=15, team_b=7)",Oklahoma State,67.0,1424.0,422.0,8.0
151,2019-04-27,Texas,14,1846,"Score(team_a=11, team_b=10)",Colorado State,24.0,1693.0,153.0,1.3636363636363635
153,2019-04-28,Texas,14,1846,"Score(team_a=15, team_b=10)",Texas A&M,30.0,1638.0,208.0,5.0
154,2019-04-13,Georgia,15,1834,"Score(team_a=13, team_b=5)",Tennessee,68.0,1424.0,410.0,9.23076923076923
155,2019-04-13,Georgia,15,1834,"Score(team_a=13, team_b=6)",Tennessee-Chattanooga,108.0,1231.0,603.0,8.076923076923077
156,2019-04-13,Georgia,15,1834,"Score(team_a=13, team_b=4)",Georgia State,120.0,1201.0,633.0,10.384615384615383
157,2019-04-14,Georgia,15,1834,"Score(team_a=14, team_b=6)",Kennesaw State,59.0,1450.0,384.0,8.571428571428571
158,2019-04-14,Georgia,15,1834,"Score(team_a=15, team_b=2)",Tennessee,68.0,1424.0,410.0,13.0
159,2019-04-27,Georgia,15,1834,"Score(team_a=13, team_b=6)",Tulane,81.0,1344.0,490.0,8.076923076923077
160,2019-04-27,Georgia,15,1834,"Score(team_a=13, team_b=5)",Tennessee-Chattanooga,108.0,1231.0,603.0,9.23076923076923
161,2019-04-27,Georgia,15,1834,"Score(team_a=13, team_b=2)",Tennessee,68.0,1424.0,410.0,12.692307692307692
162,2019-04-28,Georgia,15,1834,"Score(team_a=15, team_b=11)",Florida,56.0,1477.0,357.0,4.0
163,2019-04-28,Georgia,15,1834,"Score(team_a=15, team_b=7)",LSU,41.0,1557.0,277.0,8.0
164,2019-04-28,Georgia,15,1834,"Score(team_a=15, team_b=12)",Central Florida,19.0,1785.0,49.0,3.0
165,2019-04-20,Minnesota,16,1822,"Score(team_a=13, team_b=3)",Minnesota-Duluth,124.0,1183.0,639.0,11.538461538461537
166,2019-04-20,Minnesota,16,1822,"Score(team_a=13, team_b=2)",Minnesota State-Mankato,181.0,1007.0,815.0,12.692307692307692
167,2019-04-20,Minnesota,16,1822,"Score(team_a=13, team_b=1)",North Dakota State,293.0,629.0,1193.0,13.846153846153845
169,2019-04-21,Minnesota,16,1822,"Score(team_a=15, team_b=3)",North Dakota State,293.0,629.0,1193.0,12.0
170,2019-04-21,Minnesota,16,1822,"Score(team_a=15, team_b=5)",Minnesota-Duluth,124.0,1183.0,639.0,10.0
171,2019-04-27,Minnesota,16,1822,"Score(team_a=13, team_b=8)",Minnesota-Duluth,124.0,1183.0,639.0,5.769230769230768
173,2019-04-27,Minnesota,16,1822,"Score(team_a=13, team_b=2)",Northern Iowa,245.0,795.0,1027.0,12.692307692307692
174,2019-04-27,Minnesota,16,1822,"Score(team_a=13, team_b=5)",Wisconsin-Milwaukee,82.0,1344.0,478.0,9.23076923076923
175,2019-04-28,Minnesota,16,1822,"Score(team_a=13, team_b=4)",Marquette,112.0,1226.0,596.0,10.384615384615383
177,2019-04-28,Minnesota,16,1822,"Score(team_a=15, team_b=13)",Iowa State,32.0,1629.0,193.0,2.0
178,2019-04-13,Southern California,17,1809,"Score(team_a=13, team_b=3)",California-San Diego,48.0,1519.0,290.0,11.538461538461537
179,2019-04-13,Southern California,17,1809,"Score(team_a=13, team_b=1)",Loyola Marymount,421.0,164.0,1645.0,13.846153846153845
180,2019-04-13,Southern California,17,1809,"Score(team_a=13, team_b=2)",San Diego State,259.0,757.0,1052.0,12.692307692307692
181,2019-04-13,Southern California,17,1809,"Score(team_a=13, team_b=7)",UCLA,37.0,1589.0,220.0,6.9230769230769225
183,2019-04-14,Southern California,17,1809,"Score(team_a=13, team_b=6)",California-San Diego,48.0,1519.0,290.0,8.076923076923077
184,2019-04-27,Southern California,17,1809,"Score(team_a=9, team_b=13)",Stanford,43.0,1553.0,256.0,-4.615384615384615
185,2019-04-27,Southern California,17,1809,"Score(team_a=13, team_b=9)",Humboldt State,162.0,1061.0,748.0,4.615384615384615
186,2019-04-27,Southern California,17,1809,"Score(team_a=12, team_b=4)",Arizona,79.0,1360.0,449.0,10.0
187,2019-04-27,Southern California,17,1809,"Score(team_a=15, team_b=7)",Las Positas,122.0,1186.0,623.0,8.0
188,2019-04-28,Southern California,17,1809,"Score(team_a=15, team_b=8)",California-Santa Barbara,54.0,1484.0,325.0,7.0
189,2019-04-28,Southern California,17,1809,"Score(team_a=15, team_b=12)",UCLA,37.0,1589.0,220.0,3.0
190,2019-04-28,Southern California,17,1809,"Score(team_a=15, team_b=13)",Stanford,43.0,1553.0,256.0,2.0
191,2019-04-28,Southern California,17,1809,"Score(team_a=13, team_b=14)",California,22.0,1713.0,96.0,-1.0714285714285714
192,2019-04-13,Michigan,18,1799,"Score(team_a=15, team_b=0)",Western Michigan,372.0,408.0,1391.0,15.0
193,2019-04-13,Michigan,18,1799,"Score(team_a=15, team_b=6)",Grand Valley State,84.0,1318.0,481.0,9.0
194,2019-04-27,Michigan,18,1799,"Score(team_a=12, team_b=4)",Chicago,115.0,1221.0,578.0,10.0
195,2019-04-27,Michigan,18,1799,"Score(team_a=11, team_b=10)",Illinois State,110.0,1228.0,571.0,1.3636363636363635
196,2019-04-28,Michigan,18,1799,"Score(team_a=11, team_b=7)",Notre Dame,57.0,1469.0,330.0,5.454545454545454
197,2019-04-28,Michigan,18,1799,"Score(team_a=11, team_b=9)",Illinois,34.0,1602.0,197.0,2.727272727272727
198,2019-04-28,Michigan,18,1799,"Score(team_a=13, team_b=4)",Indiana,62.0,1443.0,356.0,10.384615384615383
199,2019-04-13,Central Florida,19,1785,"Score(team_a=13, team_b=3)",Florida Atlantic,256.0,764.0,1021.0,11.538461538461537
200,2019-04-13,Central Florida,19,1785,"Score(team_a=13, team_b=5)",Miami,369.0,428.0,1357.0,9.23076923076923
201,2019-04-13,Central Florida,19,1785,"Score(team_a=13, team_b=6)",South Florida,153.0,1090.0,695.0,8.076923076923077
202,2019-04-14,Central Florida,19,1785,"Score(team_a=15, team_b=14)",Florida,56.0,1477.0,308.0,1.0
203,2019-04-27,Central Florida,19,1785,"Score(team_a=13, team_b=10)",Georgia Tech,96.0,1276.0,509.0,3.4615384615384612
204,2019-04-27,Central Florida,19,1785,"Score(team_a=11, team_b=7)",Emory,76.0,1389.0,396.0,5.454545454545454
205,2019-04-27,Central Florida,19,1785,"Score(team_a=11, team_b=9)",Kennesaw State,59.0,1450.0,335.0,2.727272727272727
206,2019-04-28,Central Florida,19,1785,"Score(team_a=15, team_b=10)",Alabama-Huntsville,77.0,1380.0,405.0,5.0
207,2019-04-28,Central Florida,19,1785,"Score(team_a=14, team_b=13)",Alabama,33.0,1606.0,179.0,1.0714285714285714
209,2019-04-13,Tufts,20,1779,"Score(team_a=13, team_b=2)",Massachusetts-Lowell,304.0,599.0,1180.0,12.692307692307692
210,2019-04-13,Tufts,20,1779,"Score(team_a=13, team_b=0)",Massachusetts- Dartmouth,326.0,546.0,1233.0,14.999999999999998
211,2019-04-13,Tufts,20,1779,"Score(team_a=12, team_b=13)",Harvard,50.0,1499.0,280.0,-1.1538461538461537
212,2019-04-14,Tufts,20,1779,"Score(team_a=13, team_b=15)",Northeastern,21.0,1720.0,59.0,-2.0
213,2019-04-14,Tufts,20,1779,"Score(team_a=15, team_b=8)",Boston University,139.0,1144.0,635.0,7.0
214,2019-04-14,Tufts,20,1779,"Score(team_a=15, team_b=8)",Boston College,99.0,1263.0,516.0,7.0
215,2019-04-14,Tufts,20,1779,"Score(team_a=11, team_b=12)",Harvard,50.0,1499.0,280.0,-1.25
216,2019-04-14,Tufts,20,1779,"Score(team_a=15, team_b=6)",MIT,117.0,1215.0,564.0,9.0
218,2019-04-27,Tufts,20,1779,"Score(team_a=13, team_b=7)",Dartmouth,29.0,1644.0,135.0,6.9230769230769225
219,2019-04-27,Tufts,20,1779,"Score(team_a=13, team_b=1)",New Hampshire,138.0,1147.0,632.0,13.846153846153845
220,2019-04-27,Tufts,20,1779,"Score(team_a=13, team_b=5)",Harvard,50.0,1499.0,280.0,9.23076923076923
223,2019-04-28,Tufts,20,1779,"Score(team_a=15, team_b=6)",Vermont,44.0,1546.0,233.0,9.0
225,2019-04-13,Northeastern,21,1720,"Score(team_a=13, team_b=6)",Boston University,139.0,1144.0,576.0,8.076923076923077
226,2019-04-13,Northeastern,21,1720,"Score(team_a=11, team_b=8)",Boston College,99.0,1263.0,457.0,4.090909090909091
227,2019-04-13,Northeastern,21,1720,"Score(team_a=13, team_b=7)",MIT,117.0,1215.0,505.0,6.9230769230769225
229,2019-04-14,Northeastern,21,1720,"Score(team_a=15, team_b=10)",Harvard,50.0,1499.0,221.0,5.0
230,2019-04-14,Northeastern,21,1720,"Score(team_a=15, team_b=6)",Massachusetts-Lowell,304.0,599.0,1121.0,9.0
231,2019-04-27,Northeastern,21,1720,"Score(team_a=13, team_b=4)",MIT,117.0,1215.0,505.0,10.384615384615383
234,2019-04-27,Northeastern,21,1720,"Score(team_a=13, team_b=10)",Vermont,44.0,1546.0,174.0,3.4615384615384612
235,2019-04-28,Northeastern,21,1720,"Score(team_a=13, team_b=4)",Boston College,99.0,1263.0,457.0,10.384615384615383
238,2019-04-13,California,22,1713,"Score(team_a=11, team_b=1)",Fresno State,463.0,-159.0,1872.0,13.636363636363635
239,2019-04-13,California,22,1713,"Score(team_a=11, team_b=8)",Humboldt State,162.0,1061.0,652.0,4.090909090909091
240,2019-04-13,California,22,1713,"Score(team_a=11, team_b=8)",California-Davis,71.0,1415.0,298.0,4.090909090909091
241,2019-04-13,California,22,1713,"Score(team_a=11, team_b=4)",Sacramento State,262.0,754.0,959.0,9.545454545454545
242,2019-04-14,California,22,1713,"Score(team_a=11, team_b=8)",California-Santa Cruz,83.0,1322.0,391.0,4.090909090909091
243,2019-04-14,California,22,1713,"Score(team_a=11, team_b=6)",Las Positas,122.0,1186.0,527.0,6.8181818181818175
244,2019-04-14,California,22,1713,"Score(team_a=13, team_b=12)",Stanford,43.0,1553.0,160.0,1.1538461538461537
245,2019-04-27,California,22,1713,"Score(team_a=12, team_b=11)",New Mexico,94.0,1285.0,428.0,1.25
246,2019-04-27,California,22,1713,"Score(team_a=13, team_b=7)",Chico State,128.0,1176.0,537.0,6.9230769230769225
247,2019-04-27,California,22,1713,"Score(team_a=13, team_b=6)",California-Santa Barbara,54.0,1484.0,229.0,8.076923076923077
248,2019-04-27,California,22,1713,"Score(team_a=15, team_b=11)",Stanford,43.0,1553.0,160.0,4.0
251,2019-04-20,Auburn,23,1693,"Score(team_a=11, team_b=4)",Mississippi State,174.0,1017.0,676.0,9.545454545454545
252,2019-04-20,Auburn,23,1693,"Score(team_a=11, team_b=5)",Alabama-Huntsville,77.0,1380.0,313.0,8.181818181818182
253,2019-04-20,Auburn,23,1693,"Score(team_a=11, team_b=4)",Alabama-Birmingham,170.0,1025.0,668.0,9.545454545454545
