,Date,Team,TeamRank,TeamRating,Score,Opponent,OppRank,OppRating,RatingDiff,GameTo15VictoryMargin
42,2020-01-25,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=3)",Southern California,90.0,1285.0,909.0,11.538461538461537
43,2020-01-25,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=6)",Utah,42.0,1615.0,579.0,8.076923076923077
44,2020-01-25,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=8)",Dartmouth,32.0,1695.0,499.0,5.769230769230768
45,2020-01-26,Cal Poly-SLO,3,2194,"Score(team_a=12, team_b=10)",British Columbia,12.0,1949.0,245.0,2.5
46,2020-01-26,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=8)",California,15.0,1900.0,294.0,5.769230769230768
48,2020-02-15,Cal Poly-SLO,3,2194,"Score(team_a=14, team_b=8)",Oklahoma State,35.0,1651.0,543.0,6.428571428571429
49,2020-02-15,Cal Poly-SLO,3,2194,"Score(team_a=14, team_b=3)",California-Davis,53.0,1493.0,701.0,11.785714285714285
50,2020-02-15,Cal Poly-SLO,3,2194,"Score(team_a=14, team_b=1)",Illinois,56.0,1464.0,730.0,13.928571428571429
51,2020-02-16,Cal Poly-SLO,3,2194,"Score(team_a=12, team_b=6)",Stanford,41.0,1618.0,576.0,7.5
52,2020-02-16,Cal Poly-SLO,3,2194,"Score(team_a=11, team_b=8)",UCLA,16.0,1883.0,311.0,4.090909090909091
53,2020-02-16,Cal Poly-SLO,3,2194,"Score(team_a=9, team_b=11)",Oregon,6.0,2107.0,87.0,-2.727272727272727
54,2020-02-17,Cal Poly-SLO,3,2194,"Score(team_a=15, team_b=7)",Utah,42.0,1615.0,579.0,8.0
56,2020-02-17,Cal Poly-SLO,3,2194,"Score(team_a=9, team_b=8)",Colorado,5.0,2169.0,25.0,1.6666666666666667
57,2020-03-07,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=4)",Whitman,58.0,1452.0,742.0,10.384615384615383
58,2020-03-07,Cal Poly-SLO,3,2194,"Score(team_a=12, team_b=6)",Stanford,41.0,1618.0,576.0,7.5
59,2020-03-07,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=7)",Colorado State,14.0,1921.0,273.0,6.9230769230769225
60,2020-03-08,Cal Poly-SLO,3,2194,"Score(team_a=13, team_b=9)",California,15.0,1900.0,294.0,4.615384615384615
61,2020-03-08,Cal Poly-SLO,3,2194,"Score(team_a=11, team_b=12)",Colorado,5.0,2169.0,25.0,-1.25
63,2020-01-24,Brigham Young,4,2190,"Score(team_a=13, team_b=9)",California-Santa Barbara,27.0,1731.0,459.0,4.615384615384615
65,2020-01-25,Brigham Young,4,2190,"Score(team_a=13, team_b=10)",Case Western Reserve,54.0,1493.0,697.0,3.4615384615384612
66,2020-01-25,Brigham Young,4,2190,"Score(team_a=13, team_b=10)",British Columbia,12.0,1949.0,241.0,3.4615384615384612
67,2020-01-25,Brigham Young,4,2190,"Score(team_a=13, team_b=8)",California-San Diego,39.0,1631.0,559.0,5.769230769230768
68,2020-01-25,Brigham Young,4,2190,"Score(team_a=13, team_b=7)",UCLA,16.0,1883.0,307.0,6.9230769230769225
69,2020-02-14,Brigham Young,4,2190,"Score(team_a=13, team_b=10)",Wisconsin,29.0,1713.0,477.0,3.4615384615384612
70,2020-02-14,Brigham Young,4,2190,"Score(team_a=13, team_b=4)",Michigan,17.0,1855.0,335.0,10.384615384615383
71,2020-02-14,Brigham Young,4,2190,"Score(team_a=13, team_b=8)",Auburn,47.0,1536.0,654.0,5.769230769230768
72,2020-02-14,Brigham Young,4,2190,"Score(team_a=11, team_b=9)",Minnesota,11.0,2003.0,187.0,2.727272727272727
73,2020-02-15,Brigham Young,4,2190,"Score(team_a=10, team_b=9)",Carleton College-CUT,10.0,2042.0,148.0,1.5
74,2020-02-15,Brigham Young,4,2190,"Score(team_a=11, team_b=10)",Pittsburgh,9.0,2052.0,138.0,1.3636363636363635
75,2020-02-15,Brigham Young,4,2190,"Score(team_a=12, team_b=9)",Massachusetts,8.0,2070.0,120.0,3.75
76,2020-02-15,Brigham Young,4,2190,"Score(team_a=10, team_b=11)",Brown,13.0,1937.0,253.0,-1.3636363636363635
77,2020-02-15,Colorado,5,2169,"Score(team_a=12, team_b=10)",Oregon State,19.0,1839.0,330.0,2.5
78,2020-02-15,Colorado,5,2169,"Score(team_a=10, team_b=6)",California-Santa Barbara,27.0,1731.0,438.0,6.0
79,2020-02-15,Colorado,5,2169,"Score(team_a=12, team_b=7)",UCLA,16.0,1883.0,286.0,6.25
80,2020-02-16,Colorado,5,2169,"Score(team_a=11, team_b=8)",California-Santa Cruz,36.0,1644.0,525.0,4.090909090909091
81,2020-02-16,Colorado,5,2169,"Score(team_a=14, team_b=6)",Oklahoma State,35.0,1651.0,518.0,8.571428571428571
83,2020-02-17,Colorado,5,2169,"Score(team_a=10, team_b=8)",UCLA,16.0,1883.0,286.0,3.0
84,2020-02-17,Colorado,5,2169,"Score(team_a=11, team_b=12)",Oregon,6.0,2107.0,62.0,-1.25
86,2020-03-07,Colorado,5,2169,"Score(team_a=11, team_b=8)",California-Santa Cruz,36.0,1644.0,525.0,4.090909090909091
87,2020-03-07,Colorado,5,2169,"Score(team_a=13, team_b=11)",Tufts,18.0,1855.0,314.0,2.3076923076923075
88,2020-03-07,Colorado,5,2169,"Score(team_a=12, team_b=9)",UCLA,16.0,1883.0,286.0,3.75
89,2020-03-08,Colorado,5,2169,"Score(team_a=11, team_b=7)",California-Santa Barbara,27.0,1731.0,438.0,5.454545454545454
91,2020-03-08,Colorado,5,2169,"Score(team_a=13, team_b=10)",Oregon,6.0,2107.0,62.0,3.4615384615384612
92,2020-01-25,Oregon,6,2107,"Score(team_a=15, team_b=11)",Humboldt State,87.0,1301.0,806.0,4.0
94,2020-01-25,Oregon,6,2107,"Score(team_a=15, team_b=5)",Whitman,58.0,1452.0,655.0,10.0
95,2020-01-25,Oregon,6,2107,"Score(team_a=15, team_b=3)",Montana,195.0,885.0,1222.0,12.0
96,2020-01-26,Oregon,6,2107,"Score(team_a=15, team_b=3)",Humboldt State,87.0,1301.0,806.0,12.0
97,2020-01-26,Oregon,6,2107,"Score(team_a=15, team_b=10)",Oregon State,19.0,1839.0,268.0,5.0
98,2020-02-15,Oregon,6,2107,"Score(team_a=15, team_b=5)",Southern California,90.0,1285.0,822.0,10.0
99,2020-02-15,Oregon,6,2107,"Score(team_a=15, team_b=9)",California-Santa Cruz,36.0,1644.0,463.0,6.0
100,2020-02-15,Oregon,6,2107,"Score(team_a=13, team_b=9)",California-San Diego,39.0,1631.0,476.0,4.615384615384615
101,2020-02-16,Oregon,6,2107,"Score(team_a=15, team_b=11)",UCLA,16.0,1883.0,224.0,4.0
102,2020-02-16,Oregon,6,2107,"Score(team_a=12, team_b=8)",Stanford,41.0,1618.0,489.0,5.0
104,2020-02-17,Oregon,6,2107,"Score(team_a=12, team_b=11)",Oregon State,19.0,1839.0,268.0,1.25
107,2020-03-07,Oregon,6,2107,"Score(team_a=13, team_b=6)",California-Santa Barbara,27.0,1731.0,376.0,8.076923076923077
108,2020-03-07,Oregon,6,2107,"Score(team_a=12, team_b=7)",Utah,42.0,1615.0,492.0,6.25
109,2020-03-07,Oregon,6,2107,"Score(team_a=10, team_b=9)",British Columbia,12.0,1949.0,158.0,1.5
110,2020-03-08,Oregon,6,2107,"Score(team_a=13, team_b=12)",Tufts,18.0,1855.0,252.0,1.1538461538461537
113,2020-02-08,Ohio State,7,2079,"Score(team_a=12, team_b=5)",Duke,93.0,1271.0,808.0,8.75
114,2020-02-08,Ohio State,7,2079,"Score(team_a=13, team_b=4)",Appalachian State,119.0,1158.0,921.0,10.384615384615383
115,2020-02-08,Ohio State,7,2079,"Score(team_a=13, team_b=8)",Virginia,57.0,1462.0,617.0,5.769230769230768
117,2020-03-07,Ohio State,7,2079,"Score(team_a=12, team_b=6)",North Carolina State,21.0,1829.0,250.0,7.5
118,2020-03-07,Ohio State,7,2079,"Score(team_a=12, team_b=13)",Texas-Dallas,30.0,1706.0,373.0,-1.1538461538461537
119,2020-03-07,Ohio State,7,2079,"Score(team_a=11, team_b=8)",Carleton College-CUT,10.0,2042.0,37.0,4.090909090909091
120,2020-03-07,Ohio State,7,2079,"Score(team_a=15, team_b=10)",Georgia,22.0,1825.0,254.0,5.0
122,2020-03-08,Ohio State,7,2079,"Score(team_a=14, team_b=13)",North Carolina-Wilmington,20.0,1835.0,244.0,1.0714285714285714
123,2020-03-08,Ohio State,7,2079,"Score(team_a=14, team_b=13)",Brown,13.0,1937.0,142.0,1.0714285714285714
124,2020-02-14,Massachusetts,8,2070,"Score(team_a=13, team_b=8)",Auburn,47.0,1536.0,534.0,5.769230769230768
125,2020-02-14,Massachusetts,8,2070,"Score(team_a=13, team_b=10)",Minnesota,11.0,2003.0,67.0,3.4615384615384612
126,2020-02-14,Massachusetts,8,2070,"Score(team_a=10, team_b=13)",Carleton College-CUT,10.0,2042.0,28.0,-3.4615384615384612
127,2020-02-15,Massachusetts,8,2070,"Score(team_a=13, team_b=3)",Cincinnati,62.0,1426.0,644.0,11.538461538461537
128,2020-02-15,Massachusetts,8,2070,"Score(team_a=13, team_b=2)",South Florida,174.0,949.0,1121.0,12.692307692307692
130,2020-02-15,Massachusetts,8,2070,"Score(team_a=13, team_b=5)",Cornell,82.0,1323.0,747.0,9.23076923076923
131,2020-02-16,Massachusetts,8,2070,"Score(team_a=10, team_b=13)",Minnesota,11.0,2003.0,67.0,-3.4615384615384612
132,2020-02-16,Massachusetts,8,2070,"Score(team_a=15, team_b=6)",Cincinnati,62.0,1426.0,644.0,9.0
133,2020-03-07,Massachusetts,8,2070,"Score(team_a=12, team_b=10)",Georgia,22.0,1825.0,245.0,2.5
134,2020-03-07,Massachusetts,8,2070,"Score(team_a=13, team_b=6)",Purdue,51.0,1505.0,565.0,8.076923076923077
135,2020-03-07,Massachusetts,8,2070,"Score(team_a=10, team_b=6)",Pittsburgh,9.0,2052.0,18.0,6.0
136,2020-03-07,Massachusetts,8,2070,"Score(team_a=15, team_b=11)",North Carolina State,21.0,1829.0,241.0,4.0
137,2020-03-08,Massachusetts,8,2070,"Score(team_a=15, team_b=13)",North Carolina-Wilmington,20.0,1835.0,235.0,2.0
139,2020-03-08,Massachusetts,8,2070,"Score(team_a=15, team_b=12)",Minnesota,11.0,2003.0,67.0,3.0
140,2020-02-14,Pittsburgh,9,2052,"Score(team_a=13, team_b=6)",Texas A&M,69.0,1391.0,661.0,8.076923076923077
141,2020-02-14,Pittsburgh,9,2052,"Score(team_a=13, team_b=5)",Central Florida,101.0,1220.0,832.0,9.23076923076923
142,2020-02-14,Pittsburgh,9,2052,"Score(team_a=12, team_b=11)",Minnesota,11.0,2003.0,49.0,1.25
144,2020-02-15,Pittsburgh,9,2052,"Score(team_a=9, team_b=10)",Brown,13.0,1937.0,115.0,-1.5
145,2020-02-15,Pittsburgh,9,2052,"Score(team_a=12, team_b=6)",Auburn,47.0,1536.0,516.0,7.5
146,2020-02-15,Pittsburgh,9,2052,"Score(team_a=10, team_b=15)",Carleton College-CUT,10.0,2042.0,10.0,-5.0
147,2020-02-16,Pittsburgh,9,2052,"Score(team_a=11, team_b=10)",Brown,13.0,1937.0,115.0,1.3636363636363635
148,2020-02-16,Pittsburgh,9,2052,"Score(team_a=15, team_b=5)",Tufts,18.0,1855.0,197.0,10.0
149,2020-03-07,Pittsburgh,9,2052,"Score(team_a=11, team_b=4)",Purdue,51.0,1505.0,547.0,9.545454545454545
150,2020-03-07,Pittsburgh,9,2052,"Score(team_a=10, team_b=7)",Georgia,22.0,1825.0,227.0,4.5
152,2020-03-07,Pittsburgh,9,2052,"Score(team_a=15, team_b=12)",Carleton College-CUT,10.0,2042.0,10.0,3.0
153,2020-03-08,Pittsburgh,9,2052,"Score(team_a=15, team_b=14)",Brown,13.0,1937.0,115.0,1.0
154,2020-03-08,Pittsburgh,9,2052,"Score(team_a=15, team_b=11)",Minnesota,11.0,2003.0,49.0,4.0
157,2020-02-14,Carleton College-CUT,10,2042,"Score(team_a=11, team_b=9)",Brown,13.0,1937.0,105.0,2.727272727272727
158,2020-02-14,Carleton College-CUT,10,2042,"Score(team_a=13, team_b=7)",Central Florida,101.0,1220.0,822.0,6.9230769230769225
160,2020-02-15,Carleton College-CUT,10,2042,"Score(team_a=13, team_b=7)",Auburn,47.0,1536.0,506.0,6.9230769230769225
161,2020-02-15,Carleton College-CUT,10,2042,"Score(team_a=13, team_b=10)",Northeastern,37.0,1640.0,402.0,3.4615384615384612
163,2020-02-16,Carleton College-CUT,10,2042,"Score(team_a=11, team_b=12)",Michigan,17.0,1855.0,187.0,-1.25
164,2020-02-16,Carleton College-CUT,10,2042,"Score(team_a=13, team_b=10)",Georgia Tech,25.0,1784.0,258.0,3.4615384615384612
165,2020-03-07,Carleton College-CUT,10,2042,"Score(team_a=10, team_b=11)",Texas-Dallas,30.0,1706.0,336.0,-1.3636363636363635
166,2020-03-07,Carleton College-CUT,10,2042,"Score(team_a=11, team_b=6)",North Carolina State,21.0,1829.0,213.0,6.8181818181818175
169,2020-03-08,Carleton College-CUT,10,2042,"Score(team_a=15, team_b=9)",Wisconsin,29.0,1713.0,329.0,6.0
170,2020-03-08,Carleton College-CUT,10,2042,"Score(team_a=15, team_b=9)",Texas,31.0,1706.0,336.0,6.0
171,2020-03-08,Carleton College-CUT,10,2042,"Score(team_a=13, team_b=11)",Georgia,22.0,1825.0,217.0,2.3076923076923075
175,2020-02-15,Minnesota,11,2003,"Score(team_a=13, team_b=5)",Texas A&M,69.0,1391.0,612.0,9.23076923076923
176,2020-02-15,Minnesota,11,2003,"Score(team_a=13, team_b=3)",Harvard,143.0,1047.0,956.0,11.538461538461537
177,2020-02-15,Minnesota,11,2003,"Score(team_a=13, team_b=6)",Central Florida,101.0,1220.0,783.0,8.076923076923077
178,2020-02-15,Minnesota,11,2003,"Score(team_a=15, team_b=10)",Wisconsin,29.0,1713.0,290.0,5.0
180,2020-02-16,Minnesota,11,2003,"Score(team_a=15, team_b=12)",Northwestern,33.0,1678.0,325.0,3.0
181,2020-03-07,Minnesota,11,2003,"Score(team_a=12, team_b=9)",North Carolina-Wilmington,20.0,1835.0,168.0,3.75
183,2020-03-07,Minnesota,11,2003,"Score(team_a=12, team_b=8)",Northeastern,37.0,1640.0,363.0,5.0
184,2020-03-07,Minnesota,11,2003,"Score(team_a=15, team_b=6)",Tennessee,50.0,1507.0,496.0,9.0
185,2020-03-08,Minnesota,11,2003,"Score(team_a=15, team_b=8)",Texas-Dallas,30.0,1706.0,297.0,7.0
188,2020-01-25,British Columbia,12,1949,"Score(team_a=13, team_b=7)",California-San Diego,39.0,1631.0,318.0,6.9230769230769225
190,2020-01-25,British Columbia,12,1949,"Score(team_a=11, team_b=13)",UCLA,16.0,1883.0,66.0,-2.3076923076923075
191,2020-01-25,British Columbia,12,1949,"Score(team_a=15, team_b=13)",Case Western Reserve,54.0,1493.0,456.0,2.0
192,2020-01-26,British Columbia,12,1949,"Score(team_a=13, team_b=9)",Santa Clara,40.0,1628.0,321.0,4.615384615384615
194,2020-01-26,British Columbia,12,1949,"Score(team_a=12, team_b=13)",Colorado State,14.0,1921.0,28.0,-1.1538461538461537
195,2020-01-26,British Columbia,12,1949,"Score(team_a=13, team_b=9)",Dartmouth,32.0,1695.0,254.0,4.615384615384615
196,2020-03-07,British Columbia,12,1949,"Score(team_a=9, team_b=7)",Utah,42.0,1615.0,334.0,3.3333333333333335
197,2020-03-07,British Columbia,12,1949,"Score(team_a=10, team_b=9)",California-Santa Barbara,27.0,1731.0,218.0,1.5
199,2020-03-07,British Columbia,12,1949,"Score(team_a=9, team_b=11)",California,15.0,1900.0,49.0,-2.727272727272727
200,2020-03-08,British Columbia,12,1949,"Score(team_a=11, team_b=6)",UCLA,16.0,1883.0,66.0,6.8181818181818175
201,2020-03-08,British Columbia,12,1949,"Score(team_a=11, team_b=9)",Oregon State,19.0,1839.0,110.0,2.727272727272727
202,2020-02-14,Brown,13,1937,"Score(team_a=13, team_b=6)",Central Florida,101.0,1220.0,717.0,8.076923076923077
203,2020-02-14,Brown,13,1937,"Score(team_a=11, team_b=10)",LSU,61.0,1430.0,507.0,1.3636363636363635
205,2020-02-15,Brown,13,1937,"Score(team_a=12, team_b=10)",Auburn,47.0,1536.0,401.0,2.5
208,2020-02-15,Brown,13,1937,"Score(team_a=9, team_b=11)",Michigan,17.0,1855.0,82.0,-2.727272727272727
210,2020-02-16,Brown,13,1937,"Score(team_a=13, team_b=11)",Northeastern,37.0,1640.0,297.0,2.3076923076923075
211,2020-03-07,Brown,13,1937,"Score(team_a=13, team_b=1)",Tennessee,50.0,1507.0,430.0,13.846153846153845
212,2020-03-07,Brown,13,1937,"Score(team_a=13, team_b=8)",Wisconsin,29.0,1713.0,224.0,5.769230769230768
213,2020-03-07,Brown,13,1937,"Score(team_a=12, team_b=11)",Texas,31.0,1706.0,231.0,1.25
214,2020-03-07,Brown,13,1937,"Score(team_a=15, team_b=8)",Northeastern,37.0,1640.0,297.0,7.0
216,2020-03-08,Brown,13,1937,"Score(team_a=14, team_b=13)",Texas-Dallas,30.0,1706.0,231.0,1.0714285714285714
218,2020-01-25,Colorado State,14,1921,"Score(team_a=13, team_b=12)",Western Washington,28.0,1731.0,190.0,1.1538461538461537
219,2020-01-25,Colorado State,14,1921,"Score(team_a=13, team_b=9)",California-Santa Barbara,27.0,1731.0,190.0,4.615384615384615
220,2020-01-25,Colorado State,14,1921,"Score(team_a=13, team_b=8)",Santa Clara,40.0,1628.0,293.0,5.769230769230768
222,2020-01-26,Colorado State,14,1921,"Score(team_a=13, team_b=7)",California-San Diego,39.0,1631.0,290.0,6.9230769230769225
223,2020-01-26,Colorado State,14,1921,"Score(team_a=11, team_b=13)",California,15.0,1900.0,21.0,-2.3076923076923075
225,2020-01-26,Colorado State,14,1921,"Score(team_a=13, team_b=6)",Utah,42.0,1615.0,306.0,8.076923076923077
226,2020-03-07,Colorado State,14,1921,"Score(team_a=8, team_b=12)",Stanford,41.0,1618.0,303.0,-5.0
227,2020-03-07,Colorado State,14,1921,"Score(team_a=12, team_b=7)",Whitman,58.0,1452.0,469.0,6.25
229,2020-03-07,Colorado State,14,1921,"Score(team_a=13, team_b=11)",UCLA,16.0,1883.0,38.0,2.3076923076923075
231,2020-03-08,Colorado State,14,1921,"Score(team_a=10, team_b=8)",California,15.0,1900.0,21.0,3.0
232,2020-03-08,Colorado State,14,1921,"Score(team_a=13, team_b=12)",Tufts,18.0,1855.0,66.0,1.1538461538461537
233,2020-01-25,California,15,1900,"Score(team_a=13, team_b=5)",Connecticut,95.0,1262.0,638.0,9.23076923076923
234,2020-01-25,California,15,1900,"Score(team_a=12, team_b=9)",Northwestern,33.0,1678.0,222.0,3.75
235,2020-01-25,California,15,1900,"Score(team_a=13, team_b=8)",Stanford,41.0,1618.0,282.0,5.769230769230768
236,2020-01-25,California,15,1900,"Score(team_a=13, team_b=10)",Victoria,63.0,1424.0,476.0,3.4615384615384612
239,2020-01-26,California,15,1900,"Score(team_a=11, team_b=12)",UCLA,16.0,1883.0,17.0,-1.25
240,2020-03-07,California,15,1900,"Score(team_a=13, team_b=4)",Southern California,90.0,1285.0,615.0,10.384615384615383
241,2020-03-07,California,15,1900,"Score(team_a=9, team_b=10)",Oregon State,19.0,1839.0,61.0,-1.5
246,2020-03-08,California,15,1900,"Score(team_a=10, team_b=7)",California-Santa Barbara,27.0,1731.0,169.0,4.5
247,2020-01-25,UCLA,16,1883,"Score(team_a=12, team_b=11)",California-San Diego,39.0,1631.0,252.0,1.25
249,2020-01-25,UCLA,16,1883,"Score(team_a=13, team_b=7)",Case Western Reserve,54.0,1493.0,390.0,6.9230769230769225
251,2020-01-26,UCLA,16,1883,"Score(team_a=13, team_b=9)",Dartmouth,32.0,1695.0,188.0,4.615384615384615
254,2020-02-15,UCLA,16,1883,"Score(team_a=11, team_b=7)",California-Santa Barbara,27.0,1731.0,152.0,5.454545454545454
255,2020-02-15,UCLA,16,1883,"Score(team_a=12, team_b=10)",Oregon State,19.0,1839.0,44.0,2.5
259,2020-02-16,UCLA,16,1883,"Score(team_a=9, team_b=7)",Stanford,41.0,1618.0,265.0,3.3333333333333335
260,2020-02-16,UCLA,16,1883,"Score(team_a=15, team_b=6)",California-San Diego,39.0,1631.0,252.0,9.0
262,2020-02-17,UCLA,16,1883,"Score(team_a=8, team_b=10)",Oregon State,19.0,1839.0,44.0,-3.0
263,2020-02-17,UCLA,16,1883,"Score(team_a=14, team_b=6)",Stanford,41.0,1618.0,265.0,8.571428571428571
264,2020-03-07,UCLA,16,1883,"Score(team_a=10, team_b=8)",Tufts,18.0,1855.0,28.0,3.0
265,2020-03-07,UCLA,16,1883,"Score(team_a=10, team_b=9)",California-Santa Cruz,36.0,1644.0,239.0,1.5
269,2020-03-08,UCLA,16,1883,"Score(team_a=9, team_b=7)",Stanford,41.0,1618.0,265.0,3.3333333333333335
270,2020-02-14,Michigan,17,1855,"Score(team_a=13, team_b=4)",South Florida,174.0,949.0,906.0,10.384615384615383
272,2020-02-14,Michigan,17,1855,"Score(team_a=12, team_b=10)",Wisconsin,29.0,1713.0,142.0,2.5
273,2020-02-14,Michigan,17,1855,"Score(team_a=13, team_b=6)",LSU,61.0,1430.0,425.0,8.076923076923077
274,2020-02-15,Michigan,17,1855,"Score(team_a=10, team_b=9)",Cornell,82.0,1323.0,532.0,1.5
275,2020-02-15,Michigan,17,1855,"Score(team_a=12, team_b=8)",Florida State,155.0,1009.0,846.0,5.0
278,2020-02-16,Michigan,17,1855,"Score(team_a=14, team_b=11)",Texas,31.0,1706.0,149.0,3.2142857142857144
279,2020-02-14,Tufts,18,1855,"Score(team_a=10, team_b=9)",Georgia Tech,25.0,1784.0,71.0,1.5
280,2020-02-14,Tufts,18,1855,"Score(team_a=13, team_b=8)",LSU,61.0,1430.0,425.0,5.769230769230768
281,2020-02-14,Tufts,18,1855,"Score(team_a=12, team_b=8)",Virginia Tech,55.0,1475.0,380.0,5.0
282,2020-02-15,Tufts,18,1855,"Score(team_a=11, team_b=9)",Texas,31.0,1706.0,149.0,2.727272727272727
283,2020-02-15,Tufts,18,1855,"Score(team_a=9, team_b=7)",Texas-Dallas,30.0,1706.0,149.0,3.3333333333333335
